WorkerID	neutral_neutral	neutral_surprise	neutral_sad	neutral_disgust	neutral_happy	neutral_angry	neutral_fear	surprise_neutral	surprise_surprise	surprise_sad	surprise_disgust	surprise_happy	surprise_angry	surprise_fear	sad_neutral	sad_surprise	sad_sad	sad_disgust	sad_happy	sad_angry	sad_fear	disgust_neutral	disgust_surprise	disgust_sad	disgust_disgust	disgust_happy	disgust_angry	disgust_fear	happy_neutral	happy_surprise	happy_sad	happy_disgust	happy_happy	happy_angry	happy_fear	angry_neutral	angry_surprise	angry_sad	angry_disgust	angry_happy	angry_angry	angry_fear	fear_neutral	fear_surprise	fear_sad	fear_disgust	fear_happy	fear_angry	fear_fear
A2RGDYBSWA09Q	0.0	0.0	0.38093445086225197	0.0	3.961835491770143e-10	0.20635518291385482	0.41271036582770965	0.22879680897467083	0.22879680897467083	0.0	0.22879680897467083	0.3136095730759876	0.0	0.0	0.0	0.0	0.4898132284888544	0.0	1.1820740501342988e-48	0.2550933857555728	0.2550933857555728	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	8.893026951446407e-199	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5559302225651348	0.0	0.44406977743486525	0.0	0.0	0.9999941861427392	0.0	5.813857260937521e-06	0.0	0.0
A2RLY0MUZQ1R1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
A2RV6QX6SN4YIC	0.6056137473423893	6.648926608760797e-134	0.3266396674565922	0.0	0.06774658520101863	2.496968109375568e-125	0.0	1.0357367074645844e-45	1.0	0.0	0.0	0.0	9.02256425425852e-90	0.0	0.21249447037019048	0.0	0.6344369912519568	0.0	0.15306853837785273	0.0	0.0	9.421684116263966e-158	0.0	0.43117780149330076	0.0	0.3035251402131573	0.0	0.26529705829354194	0.06635340089056235	0.11442579708021862	2.402672035889818e-181	0.0	0.819220802029219	8.29872478067255e-224	0.0	0.09459666071017797	2.2873516721510014e-191	0.16052221099686728	0.0	9.937745760081835e-86	0.7448811282929547	0.0	0.0	0.0	1.0	0.0	5.0445156701896565e-18	0.0	0.0
A30ENTLELXJH32	0.46521740986470544	0.0	0.17171382959289594	0.0	0.36306876054239867	9.784428616088981e-92	0.0	0.161430376143958	0.4507173034706187	1.3167359960842288e-91	0.0	0.3878523203854232	0.0	0.0	2.238478985940121e-48	0.0	1.0	0.0	0.0	6.672931637572558e-89	0.0	0.0	0.0	0.0	0.9999999999810345	1.8965534076054262e-11	0.0	0.0	0.0	0.10210335009741801	0.10210335009741801	0.0	0.7957932998051641	0.0	0.0	0.1428571428556359	0.0	0.0	0.142857142857394	1.1728794028723668e-128	0.7142857142869701	0.0	1.0	0.0	4.7455529570069545e-35	0.0	0.0	0.0	0.0
A30VOAZX8XTNGW	0.8567312226816995	0.0	3.6112796007994866e-25	0.0713942685568083	8.868054860298793e-153	0.07187450876149214	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.25	8.206517679181856e-76	0.14285714285714285	0.7142857142857143	0.0	0.14285714285714285	4.4969782009199163e-39	0.0	0.4999997398458569	0.0	0.0	0.0	0.0	0.5000002601541431	0.0	0.0	6.429186265350716e-59	0.0	0.0	1.0	0.0	0.0	0.0	1.361037404561197e-21	0.0	0.0	0.0	0.89993267836984	0.10006732163015992	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A323JR6EQT5Q71	0.6544249066020726	0.10095949905031133	0.244615594347616	1.2378621041714611e-71	7.00018853618344e-38	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.1245863595530414e-38	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.9541913742770808e-74	0.0	2.0466305613168024e-225	0.0	1.0	0.0	0.0	1.0986767437734245e-54	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	1.689916616352837e-59	1.0	0.0	0.0	0.0
A39HQTITNY9TVJ	0.7191392297807486	1.2115754954021151e-110	0.1993081423072359	1.8735334056517368e-43	0.02732157918150584	0.054231048730509865	1.893737938416035e-216	4.8763066377355236e-89	0.49512453644869386	0.0	3.4459512146573526e-60	1.1819760817539385e-248	0.2573131953269592	0.24756226822434693	0.2720370396850033	0.0	0.7279629603149967	0.0	0.0	1.6891546477425463e-149	0.0	3.3732878253211514e-07	0.0	0.6949886104173284	0.15151038642625647	0.0	0.15350066582763264	0.0	0.05459625019994044	0.037818089688588734	1.052965279529896e-45	0.0	0.9075856601114708	4.6266774502124655e-135	0.0	2.4012028642258426e-81	0.0	5.715582623946583e-63	0.0	0.0	1.0	0.0	5.6361581267984775e-87	0.0	0.4559481525110503	0.3627012316592998	0.0	0.0	0.1813506158296499
A39VVWV1GHLMFD	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999899568038	1.0043196200870269e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
A3A1FSHR9ZNBUB	0.49229158140872514	0.0	0.5077084185912749	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.314794074068849e-41	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3BC13IWNQPXYZ	0.0	0.07338276626895313	0.0	0.9266172337310469	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3FHW88B3A9O0W	0.4904503473450241	0.0	0.0	0.5095496526549759	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.14742241771996734	0.0	0.7104813185666938	0.0	0.0	0.14209626371333878	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	3.0040014969705773e-84	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	1.4956299571980057e-131	0.0	1.0	0.0	0.0	0.0	0.0	2.777871169559606e-80	0.0	0.5	0.0	0.5
A3G8NSPRF986WP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3NLLGZF608INY	9.321873766512338e-161	0.0	0.6666666666666667	0.0	0.0	0.33333333333333326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.4	0.0	0.0	2.938029599326034e-102	0.0	0.0	0.0	3.712432584650321e-97	0.0	0.0	1.0	0.25	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.350038347673802e-46	0.0	0.0	0.0	1.0
A3P0BZT74A33SN	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3P2O37EDC1H9V	0.7269475555350622	0.07632492501079999	1.8075918222394698e-32	0.06285454761934547	8.529871755124685e-105	9.999496545093856e-10	0.13387297083484279	0.6446268610213499	0.35537313897865	7.215523657098769e-54	0.0	5.945509725267685e-224	0.0	0.0	0.45759855660742454	0.0	0.3964456594721647	0.09088323440838966	0.0	0.05507254951202099	0.0	2.6346458390909908e-46	0.0	0.0	0.26658805848992634	0.0	0.7334119415100737	0.0	0.05010711106893595	0.1076013347205018	0.0653714081099737	0.0	0.7121768006149193	0.06474334548566939	0.0	0.30111578087722873	0.0	2.774504177424583e-32	0.0	0.0998406027354779	0.5990436163872933	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
A3PK95JULG0QGW	0.8745882435789424	0.0	6.639179505613053e-23	0.0	1.2473169914561244e-55	0.12541175642105767	0.0	0.0	1.0	0.0	0.0	2.9179329931720227e-111	0.0	0.0	1.3319595036711667e-33	0.0	0.600000170401486	0.10000002840024766	0.19999977279801875	0.0	0.10000002840024766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3002042232916492e-288	0.0	0.0	0.0	1.0	0.0	0.0	0.16677135467520884	0.0	9.198351852114891e-138	0.0	0.0	0.8332286453247911	0.0	2.4697556205694457e-30	0.0	0.3333330177754144	0.0	0.6666669822245856	0.0	0.0
A3T5UAYFKJBVTA	0.8734993503406768	0.12650064965932306	1.8652602202712887e-35	5.237458543430105e-143	0.0	0.0	0.0	3.273590451070017e-14	0.9999999999999672	0.0	0.0	0.0	0.0	0.0	0.39249375005249915	0.0	0.39934555976003866	0.20816069018746233	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6441133979522206	1.0196897421206683e-66	0.0	0.0	0.3558866020477795	0.0	0.0	1.3313439959366856e-75	0.4936979031564424	0.0	8.535554255637626e-75	0.0	0.5063020968435575	0.0	1.0	1.4756711959359382e-105	0.0	0.0	0.0	0.0	0.0
A4Y8HWKCF1U6G	0.9610995801545312	0.0	4.057614631626967e-118	0.03890041984546879	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	8.76031780662429e-96	0.0	0.38520933420201786	0.6147906657979821	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	1.792940563585744e-28	0.0	0.16228147249339583	0.0	0.8377185275066041	0.0	0.0	0.0	0.0	0.0	3.993881099087195e-18	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
A61LR9E9L004M	0.37558993559286746	0.0	0.4034007538566454	0.0	0.22100931054936987	0.0	1.1173537479230685e-12	0.2287968089746713	0.0	0.0	0.0	0.0	0.0	0.7712031910253287	3.649361003574634e-86	0.0	0.8176722619471903	0.0	0.18232773805280972	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26905080003773674	0.0	0.5487281651634357	0.0	0.18222103479882754	0.24999999999999978	0.0	0.0	0.0	0.2500000000000001	0.0	0.5000000000000002	0.0	0.0	0.0	0.5122856452264067	0.0	0.0	0.4877143547735933
A681XM15AN28F	0.27043518705706904	0.04862017464763166	0.5467401332760596	2.9701248694398808e-158	1.812566397567591e-182	0.0	0.13420450501923975	0.0	0.4670722002603516	0.3346955351306791	0.1982322646089692	1.1372919315924563e-66	0.0	0.0	6.705681229460088e-26	4.0829477479725685e-21	0.8562383456699014	1.180869567804949e-18	7.760641660159579e-158	0.0	0.1437616543300986	0.0	0.0	0.2683679591606052	0.5178574879857819	0.0	0.0	0.213774552853613	0.0	0.050731300512371846	4.379264081182873e-86	3.607945143959371e-153	0.949268699487628	0.0	0.0	0.0	0.0	1.1718685326283798e-130	0.226340281545186	0.34318441663267735	0.11317014077458869	0.3173051610475478	0.0	0.0	0.4632388735658045	0.0	0.0	0.0	0.5367611264341955
A9ZM1P6LBW79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AA7BTDZQNHW5	0.1399612138732187	0.0	2.7912417243052647e-70	8.882992391825875e-72	0.18883190109640566	0.3684384418735812	0.3027684431567944	0.0	0.4624510643178385	0.0	0.5375489356821616	4.94390282140675e-154	0.0	0.0	0.5088427785281254	0.0	0.49115717328832187	4.8183552808881583e-08	0.0	1.06896745787631e-20	3.469537830795496e-20	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3000094746266456	0.0	0.0	0.0	0.6999905253733544	0.0	0.0	0.0	0.0	0.0	0.2979313920418862	0.2979313920418862	0.0	0.4041372159162276	0.0	0.5	7.79718542917589e-120	0.0	0.0	0.5	0.0
AE03LUY7RH400	0.547590212914902	0.09572109095496811	9.815053017368715e-28	8.963574370778479e-79	0.129373514389919	0.22731518174021093	6.471759760880259e-19	1.3979105020579202e-61	0.5527252852207442	0.0704487896839858	0.0	0.28546339890686295	0.09136252618840697	0.0	0.05138088673843922	2.6737873289057298e-154	0.6879858160938922	0.0	0.058024240113375036	0.20260905705429355	5.138201886873891e-18	0.2447269056068868	0.0	5.630140904940504e-76	0.7552730943931132	2.1202720461557744e-116	6.069342555560483e-107	4.7766363702628924e-40	0.03501446119433102	1.0448667044485749e-73	6.184653876119937e-188	0.0	0.8971871192963804	0.0677984195092886	2.8573275114967925e-76	0.06992145537762397	0.0	0.07157426490920879	1.8746042359429784e-31	1.8624513094811555e-123	0.8585042797131671	1.8609516904916026e-40	0.2852752078929846	0.11912079868450255	0.0	0.11912079868450255	0.0	1.2745721048726211e-89	0.4764831947380102
AH7UYMETH5YQ5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AISFU4P55HYEH	0.36747103868047276	1.6732171624208378e-94	0.6325289613195272	0.0	0.0	0.0	0.0	0.0	0.6776372183269732	0.0	0.0	0.32236278167302673	0.0	0.0	0.0	0.43884726765395066	0.5611527323460495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22102944293140225	0.0	0.0	0.0	0.7789705570685976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.6079255181408517e-30	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AJ43O59MBI55L	0.36490475484884066	1.2678452027975094e-112	0.5445991841418119	0.0	0.09049606100934728	9.799765974160143e-17	0.0	1.5199448538130355e-35	0.660270747014589	0.0	0.0	0.339729252985411	0.0	0.0	0.240415682233053	0.0	0.7067292704201238	0.0	0.0	0.0	0.05285504734682315	0.21361940585309874	0.0	0.17032981229321853	0.40536349984217324	0.0	0.0	0.21068728201150955	9.576105234401366e-43	0.07273534281828228	0.0	0.0	0.9272646571817177	1.0715110488562767e-128	0.0	0.0	0.0	9.767201805193894e-21	0.0	0.0	1.0	0.0	0.4463588737722774	1.6523297159952765e-26	1.015232871385504e-08	0.03910210899869895	0.0	0.0	0.5145390070766949
APEB5ERGCYP6D	0.9999999999989788	1.0211963036684859e-12	2.67243998927347e-57	0.0	6.739162641677688e-128	0.0	7.920351705536552e-84	2.8370231465853463e-26	1.3429706909698738e-87	0.0	0.0	0.2	0.0	0.8	0.5872554147055516	0.0	0.4127445852944483	0.0	5.109880296720936e-212	6.970374954579286e-238	4.839900452022781e-95	7.798749018411539e-24	0.3333333333333333	2.7925239039613464e-37	0.6666666666666666	0.0	6.00352798562167e-27	0.0	6.024215669952274e-55	0.0	0.0	0.06666666666666667	0.9333333333333333	0.0	8.298021254611018e-169	0.3152404786584527	0.15216878251961555	0.07608439126027594	1.5251687797344984e-24	0.0	0.45650634756165576	0.0	8.846352312357929e-76	0.0	0.0	0.0	0.0	0.0	1.0
ASY5AZCZEM04L	0.5501682138999419	0.0	0.07710507017399047	0.0	0.0	0.18933731129275364	0.18338940463331396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6123363084494431	0.0	0.3876636915505568	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.579436686773387e-73	0.0	0.0	0.0	0.5082419585136182	0.49175804148638186	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AVTI7X2H3RKPE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AWJ3MAVSHICCR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AWWH403H35YT5	0.6620655558627655	0.0	0.0	0.3379344441372345	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.891957498202347e-26	0.0	0.0	1.0	0.0	6.910797871430514e-41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AXQWKUJF7SQXP	0.1107418718709528	0.0	0.22480689687496383	0.0	0.4429674875121777	0.2214837437419056	0.0	7.001544438554442e-110	0.8098194433132924	0.1901805566867076	0.0	6.9219489971273336e-40	0.0	0.0	4.412772428925729e-109	0.08388320368869445	0.9161167963113056	0.0	1.0374310263807802e-206	3.5004675108454314e-128	0.0	1.0	0.0	8.909412128877673e-85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333333330487225	0.6666666666951278	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
AXVEBBS48RC53	1.0	0.0	1.585895893302902e-51	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5725543672265186	3.502645251853004e-54	0.0	0.4274456327734813	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
AYOXZN5JZIHDT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AYY9WMJIAPYQT	0.9144543149503874	3.4536443885178793e-128	1.4780917058970227e-20	0.0	0.0354628012718846	0.05008288377772796	0.0	0.09436842985110099	0.7762556315561991	3.6563383716446636e-109	0.0	1.7264057333337292e-175	0.0	0.12937593859269986	5.464330919084334e-49	1.6613559736302246e-69	0.8427547488536169	0.0	0.0	0.1572452511463831	6.207616913555993e-110	0.23782977742524286	0.0	0.5762069363288617	0.0	0.0	0.18596328624589542	0.0	2.5141683706545386e-82	2.8656290026154867e-143	1.0050512102232592e-60	0.0	1.0	2.744609683053444e-153	0.0	5.61861218635006e-38	0.0	6.262934700093697e-74	0.0	3.3573706121923654e-156	1.0	0.0	7.822058176018049e-42	0.0	0.48611812796533743	0.0	0.0	0.3506989978866027	0.1631828741480598
